subscription_id,user_id,plan,monthly_price,start_date,end_date,status
558,224,Premium,19.99,2023-04-15,2023-07-07,Canceled
559,225,Premium,19.99,2023-08-13,,Active
560,225,Premium,19.99,2024-02-09,,Active
561,225,Standard,14.99,2024-08-07,,Active
562,226,Standard,14.99,2023-05-03,2023-10-16,Canceled
563,227,Basic,9.99,2023-10-10,2024-07-08,Canceled
564,228,Premium,19.99,2023-08-25,2023-12-29,Canceled
565,229,Standard,14.99,2023-05-30,,Active
566,229,Standard,14.99,2023-11-26,,Active
567,229,Standard,14.99,2024-05-24,,Active
568,229,Standard,14.99,2024-11-20,,Active
569,230,Basic,9.99,2023-09-05,,Active
570,230,Basic,9.99,2024-03-03,,Active
571,230,Basic,9.99,2024-08-30,,Active
572,231,Premium,19.99,2023-03-16,,Active
573,231,Premium,19.99,2023-09-12,,Active
574,231,Premium,19.99,2024-03-10,,Active
575,231,Premium,19.99,2024-09-06,,Active
576,232,Premium,19.99,2023-03-11,,Active
577,232,Premium,19.99,2023-09-07,2024-08-09,Canceled
578,233,Standard,14.99,2023-09-17,,Active
579,233,Standard,14.99,2024-03-15,,Active
580,233,Standard,14.99,2024-09-11,,Active
581,234,Standard,14.99,2023-06-02,,Active
582,234,Standard,14.99,2023-11-29,,Active
583,234,Standard,14.99,2024-05-27,,Active
584,234,Standard,14.99,2024-11-23,,Active
585,235,Basic,9.99,2023-03-18,,Active
586,235,Basic,9.99,2023-09-14,2024-02-08,Canceled
587,236,Premium,19.99,2023-06-20,2024-03-05,Canceled
588,237,Standard,14.99,2023-08-22,2024-05-14,Canceled
589,238,Basic,9.99,2023-10-20,2024-10-06,Canceled
590,239,Basic,9.99,2023-06-12,2024-04-16,Canceled
591,240,Premium,19.99,2023-12-06,2024-07-29,Canceled
592,241,Basic,9.99,2023-03-06,,Active
593,241,Basic,9.99,2023-09-02,2024-07-29,Canceled
594,242,Standard,14.99,2023-08-14,,Active
595,242,Standard,14.99,2024-02-10,,Active
596,242,Standard,14.99,2024-08-08,,Active
597,243,Standard,14.99,2023-03-15,,Active
598,243,Premium,19.99,2023-09-11,2024-09-04,Canceled
599,244,Basic,9.99,2023-02-08,2023-10-06,Canceled
600,245,Premium,19.99,2023-11-16,2024-08-22,Canceled
601,246,Standard,14.99,2023-12-12,2024-02-21,Canceled
602,247,Standard,14.99,2023-10-05,,Active
603,247,Standard,14.99,2024-04-02,2025-02-07,Canceled
604,248,Basic,9.99,2023-11-20,2024-07-29,Canceled
605,249,Premium,19.99,2023-08-11,2023-12-16,Canceled
606,250,Standard,14.99,2023-08-16,,Active
607,250,Standard,14.99,2024-02-12,2024-06-14,Canceled
608,251,Basic,9.99,2023-01-24,,Active
609,251,Basic,9.99,2023-07-23,,Active
610,251,Basic,9.99,2024-01-19,,Active
611,251,Standard,14.99,2024-07-17,2024-12-15,Canceled
612,252,Basic,9.99,2023-07-03,,Active
613,252,Basic,9.99,2023-12-30,,Active
614,252,Basic,9.99,2024-06-27,2025-03-19,Canceled
615,253,Premium,19.99,2023-09-29,,Active
616,253,Premium,19.99,2024-03-27,,Active
617,253,Premium,19.99,2024-09-23,2025-06-24,Canceled
618,254,Premium,19.99,2023-03-29,,Active
619,254,Premium,19.99,2023-09-25,,Active
620,254,Premium,19.99,2024-03-23,,Active
621,254,Premium,19.99,2024-09-19,2025-04-29,Canceled
622,255,Premium,19.99,2023-11-14,2024-10-13,Canceled
623,256,Premium,19.99,2023-04-29,,Active
624,256,Premium,19.99,2023-10-26,,Active
625,256,Premium,19.99,2024-04-23,,Active
626,256,Premium,19.99,2024-10-20,,Active
627,257,Standard,14.99,2023-05-11,,Active
628,257,Basic,9.99,2023-11-07,,Active
629,257,Basic,9.99,2024-05-05,2024-07-05,Canceled
630,258,Premium,19.99,2023-12-13,,Active
631,258,Premium,19.99,2024-06-10,,Active
632,258,Premium,19.99,2024-12-07,,Active
633,259,Premium,19.99,2023-06-26,,Active
634,259,Premium,19.99,2023-12-23,,Active
635,259,Premium,19.99,2024-06-20,2025-03-21,Canceled
636,260,Standard,14.99,2023-12-20,,Active
637,260,Standard,14.99,2024-06-17,,Active
638,260,Standard,14.99,2024-12-14,2025-06-06,Canceled
639,261,Basic,9.99,2023-07-16,,Active
640,261,Basic,9.99,2024-01-12,,Active
641,261,Basic,9.99,2024-07-10,2024-10-19,Canceled
642,262,Premium,19.99,2023-10-20,,Active
643,262,Premium,19.99,2024-04-17,2025-01-11,Canceled
644,263,Basic,9.99,2023-01-12,,Active
645,263,Basic,9.99,2023-07-11,2024-01-14,Canceled
646,264,Basic,9.99,2023-10-17,,Active
647,264,Basic,9.99,2024-04-14,,Active
648,264,Basic,9.99,2024-10-11,,Active
649,265,Basic,9.99,2023-05-27,,Active
650,265,Basic,9.99,2023-11-23,,Active
651,265,Basic,9.99,2024-05-21,2025-02-04,Canceled
652,266,Premium,19.99,2023-11-22,,Active
653,266,Premium,19.99,2024-05-20,,Active
654,266,Basic,9.99,2024-11-16,,Active
655,267,Premium,19.99,2023-11-18,,Active
656,267,Premium,19.99,2024-05-16,2024-10-12,Canceled
657,268,Standard,14.99,2023-06-08,,Active
658,268,Standard,14.99,2023-12-05,,Active
659,268,Standard,14.99,2024-06-02,,Active
660,268,Standard,14.99,2024-11-29,,Active
661,269,Basic,9.99,2023-03-09,,Active
662,269,Basic,9.99,2023-09-05,,Active
663,269,Basic,9.99,2024-03-03,,Active
664,269,Basic,9.99,2024-08-30,2025-06-13,Canceled
665,270,Basic,9.99,2023-03-31,2023-08-28,Canceled
666,271,Standard,14.99,2023-09-29,2024-08-10,Canceled
667,272,Premium,19.99,2023-09-04,2023-12-29,Canceled
668,273,Premium,19.99,2023-08-28,2024-04-13,Canceled
669,274,Basic,9.99,2023-10-13,2024-04-15,Canceled
670,275,Standard,14.99,2023-05-16,,Active
671,275,Standard,14.99,2023-11-12,2024-02-15,Canceled
672,276,Basic,9.99,2023-12-11,,Active
673,276,Basic,9.99,2024-06-08,2025-03-03,Canceled
674,277,Premium,19.99,2023-02-25,,Active
675,277,Premium,19.99,2023-08-24,,Active
676,277,Premium,19.99,2024-02-20,,Active
677,277,Standard,14.99,2024-08-18,2025-02-27,Canceled
678,278,Premium,19.99,2023-10-15,,Active
679,278,Premium,19.99,2024-04-12,,Active
680,278,Premium,19.99,2024-10-09,,Active
681,279,Premium,19.99,2023-11-22,,Active
682,279,Premium,19.99,2024-05-20,,Active
683,279,Premium,19.99,2024-11-16,2025-02-14,Canceled
684,280,Standard,14.99,2023-03-01,,Active
685,280,Standard,14.99,2023-08-28,,Active
686,280,Standard,14.99,2024-02-24,,Active
687,280,Standard,14.99,2024-08-22,,Active
688,281,Premium,19.99,2023-09-10,,Active
689,281,Premium,19.99,2024-03-08,,Active
690,281,Premium,19.99,2024-09-04,2025-06-16,Canceled
691,282,Standard,14.99,2023-03-11,,Active
692,282,Standard,14.99,2023-09-07,,Active
693,282,Standard,14.99,2024-03-05,,Active
694,282,Standard,14.99,2024-09-01,2025-08-23,Canceled
695,283,Basic,9.99,2023-08-03,2023-12-27,Canceled
696,284,Standard,14.99,2023-08-01,,Active
697,284,Standard,14.99,2024-01-28,,Active
698,284,Standard,14.99,2024-07-26,,Active
699,285,Standard,14.99,2023-07-28,2024-01-11,Canceled
700,286,Standard,14.99,2023-04-22,,Active
701,286,Premium,19.99,2023-10-19,,Active
702,286,Premium,19.99,2024-04-16,2025-02-04,Canceled
703,287,Premium,19.99,2023-02-20,,Active
704,287,Premium,19.99,2023-08-19,2024-02-20,Canceled
705,288,Standard,14.99,2023-02-01,2023-09-24,Canceled
706,289,Standard,14.99,2023-08-21,,Active
707,289,Standard,14.99,2024-02-17,,Active
708,289,Standard,14.99,2024-08-15,,Active
709,290,Standard,14.99,2023-01-11,,Active
710,290,Standard,14.99,2023-07-10,,Active
711,290,Standard,14.99,2024-01-06,,Active
712,290,Standard,14.99,2024-07-04,,Active
713,291,Basic,9.99,2023-03-06,,Active
714,291,Basic,9.99,2023-09-02,,Active
715,291,Basic,9.99,2024-02-29,,Active
716,291,Basic,9.99,2024-08-27,,Active
717,292,Premium,19.99,2023-04-17,,Active
718,292,Premium,19.99,2023-10-14,,Active
719,292,Premium,19.99,2024-04-11,2025-01-21,Canceled
720,293,Premium,19.99,2023-03-17,,Active
721,293,Premium,19.99,2023-09-13,,Active
722,293,Premium,19.99,2024-03-11,2024-07-14,Canceled
723,294,Basic,9.99,2023-03-08,2023-10-03,Canceled
724,295,Standard,14.99,2023-12-05,,Active
725,295,Standard,14.99,2024-06-02,,Active
726,295,Standard,14.99,2024-11-29,,Active
727,296,Premium,19.99,2023-05-02,2023-12-03,Canceled
728,297,Basic,9.99,2023-05-16,,Active
729,297,Basic,9.99,2023-11-12,2024-05-22,Canceled
730,298,Standard,14.99,2023-09-27,2024-08-12,Canceled
731,299,Premium,19.99,2023-08-18,2024-07-07,Canceled
732,300,Standard,14.99,2023-08-20,,Active
733,300,Standard,14.99,2024-02-16,,Active
734,300,Standard,14.99,2024-08-14,,Active
735,301,Premium,19.99,2023-12-04,,Active
736,301,Premium,19.99,2024-06-01,,Active
737,301,Premium,19.99,2024-11-28,,Active
738,302,Standard,14.99,2023-02-01,,Active
739,302,Standard,14.99,2023-07-31,,Active
740,302,Standard,14.99,2024-01-27,,Active
741,302,Standard,14.99,2024-07-25,,Active
742,303,Standard,14.99,2023-12-18,,Active
743,303,Basic,9.99,2024-06-15,,Active
744,303,Basic,9.99,2024-12-12,,Active
745,304,Basic,9.99,2023-02-07,2023-06-23,Canceled
746,305,Standard,14.99,2023-02-03,,Active
747,305,Standard,14.99,2023-08-02,,Active
748,305,Standard,14.99,2024-01-29,,Active
749,305,Basic,9.99,2024-07-27,,Active
750,306,Standard,14.99,2023-10-08,,Active
751,306,Standard,14.99,2024-04-05,2024-06-10,Canceled
752,307,Premium,19.99,2023-05-31,,Active
753,307,Premium,19.99,2023-11-27,,Active
754,307,Premium,19.99,2024-05-25,,Active
755,307,Premium,19.99,2024-11-21,2025-05-16,Canceled
756,308,Premium,19.99,2023-02-20,,Active
757,308,Premium,19.99,2023-08-19,,Active
758,308,Premium,19.99,2024-02-15,,Active
759,308,Premium,19.99,2024-08-13,,Active
760,309,Premium,19.99,2023-04-21,,Active
761,309,Premium,19.99,2023-10-18,2024-09-15,Canceled
762,310,Premium,19.99,2023-06-23,,Active
763,310,Premium,19.99,2023-12-20,2024-03-29,Canceled
764,311,Basic,9.99,2023-06-10,,Active
765,311,Basic,9.99,2023-12-07,2024-10-29,Canceled
766,312,Basic,9.99,2023-07-11,,Active
767,312,Basic,9.99,2024-01-07,,Active
768,312,Basic,9.99,2024-07-05,,Active
769,313,Basic,9.99,2023-02-16,,Active
770,313,Basic,9.99,2023-08-15,,Active
771,313,Basic,9.99,2024-02-11,2024-07-10,Canceled
772,314,Basic,9.99,2023-07-10,,Active
773,314,Basic,9.99,2024-01-06,2024-07-20,Canceled
774,315,Premium,19.99,2023-10-15,,Active
775,315,Premium,19.99,2024-04-12,,Active
776,315,Premium,19.99,2024-10-09,2025-01-09,Canceled
777,316,Basic,9.99,2023-07-30,2024-06-21,Canceled
778,317,Standard,14.99,2023-01-27,,Active
779,317,Basic,9.99,2023-07-26,,Active
780,317,Basic,9.99,2024-01-22,,Active
781,317,Basic,9.99,2024-07-20,,Active
782,318,Basic,9.99,2023-02-23,,Active
783,318,Basic,9.99,2023-08-22,,Active
784,318,Basic,9.99,2024-02-18,,Active
785,318,Basic,9.99,2024-08-16,2024-11-21,Canceled
786,319,Basic,9.99,2023-12-03,,Active
787,319,Basic,9.99,2024-05-31,,Active
788,319,Basic,9.99,2024-11-27,,Active
789,320,Basic,9.99,2023-10-12,,Active
790,320,Basic,9.99,2024-04-09,,Active
791,320,Basic,9.99,2024-10-06,2025-08-11,Canceled
792,321,Standard,14.99,2023-04-26,,Active
793,321,Standard,14.99,2023-10-23,,Active
794,321,Standard,14.99,2024-04-20,,Active
795,321,Standard,14.99,2024-10-17,2025-02-11,Canceled
796,322,Premium,19.99,2023-11-11,,Active
797,322,Premium,19.99,2024-05-09,,Active
798,322,Premium,19.99,2024-11-05,,Active
799,323,Premium,19.99,2023-12-03,,Active
800,323,Premium,19.99,2024-05-31,,Active
801,323,Premium,19.99,2024-11-27,,Active
802,324,Standard,14.99,2023-12-26,2024-07-11,Canceled
803,325,Standard,14.99,2023-04-03,,Active
804,325,Standard,14.99,2023-09-30,,Active
805,325,Standard,14.99,2024-03-28,,Active
806,325,Standard,14.99,2024-09-24,,Active
807,326,Premium,19.99,2023-02-05,,Active
808,326,Premium,19.99,2023-08-04,,Active
809,326,Premium,19.99,2024-01-31,,Active
810,326,Premium,19.99,2024-07-29,2025-02-14,Canceled
811,327,Premium,19.99,2023-02-16,,Active
812,327,Premium,19.99,2023-08-15,,Active
813,327,Premium,19.99,2024-02-11,2024-11-22,Canceled
814,328,Basic,9.99,2023-08-21,,Active
815,328,Basic,9.99,2024-02-17,,Active
816,328,Basic,9.99,2024-08-15,,Active
817,329,Standard,14.99,2023-06-16,,Active
818,329,Standard,14.99,2023-12-13,,Active
819,329,Standard,14.99,2024-06-10,2025-04-19,Canceled
820,330,Basic,9.99,2023-03-21,,Active
821,330,Standard,14.99,2023-09-17,,Active
822,330,Standard,14.99,2024-03-15,2024-07-01,Canceled
823,331,Standard,14.99,2023-12-12,,Active
824,331,Standard,14.99,2024-06-09,,Active
825,331,Standard,14.99,2024-12-06,,Active
826,332,Basic,9.99,2023-09-06,,Active
827,332,Basic,9.99,2024-03-04,,Active
828,332,Basic,9.99,2024-08-31,,Active
829,333,Premium,19.99,2023-04-21,,Active
830,333,Premium,19.99,2023-10-18,,Active
831,333,Premium,19.99,2024-04-15,2025-02-10,Canceled
832,334,Basic,9.99,2023-02-26,,Active
833,334,Basic,9.99,2023-08-25,2024-02-08,Canceled
834,335,Premium,19.99,2023-09-07,2024-01-24,Canceled
835,336,Standard,14.99,2023-04-23,,Active
836,336,Standard,14.99,2023-10-20,,Active
837,336,Standard,14.99,2024-04-17,,Active
838,336,Standard,14.99,2024-10-14,,Active
839,337,Basic,9.99,2023-04-15,,Active
840,337,Basic,9.99,2023-10-12,,Active
841,337,Basic,9.99,2024-04-09,2025-02-05,Canceled
842,338,Premium,19.99,2023-05-29,,Active
843,338,Premium,19.99,2023-11-25,2024-08-24,Canceled
844,339,Premium,19.99,2023-08-09,,Active
845,339,Premium,19.99,2024-02-05,2024-08-17,Canceled
846,340,Standard,14.99,2023-12-27,,Active
847,340,Standard,14.99,2024-06-24,2025-01-25,Canceled
848,341,Standard,14.99,2023-02-06,,Active
849,341,Standard,14.99,2023-08-05,,Active
850,341,Standard,14.99,2024-02-01,,Active
851,341,Standard,14.99,2024-07-30,2025-03-08,Canceled
852,342,Standard,14.99,2023-08-12,,Active
853,342,Standard,14.99,2024-02-08,2025-01-21,Canceled
854,343,Standard,14.99,2023-10-22,,Active
855,343,Standard,14.99,2024-04-19,2024-06-20,Canceled
856,344,Standard,14.99,2023-05-29,2023-08-25,Canceled
857,345,Standard,14.99,2023-03-29,2023-11-25,Canceled
858,346,Premium,19.99,2023-02-15,,Active
859,346,Premium,19.99,2023-08-14,,Active
860,346,Premium,19.99,2024-02-10,2024-08-28,Canceled
861,347,Basic,9.99,2023-08-12,,Active
862,347,Basic,9.99,2024-02-08,,Active
863,347,Basic,9.99,2024-08-06,,Active
864,348,Standard,14.99,2023-07-22,,Active
865,348,Standard,14.99,2024-01-18,,Active
866,348,Standard,14.99,2024-07-16,,Active
867,349,Standard,14.99,2023-06-20,2024-02-01,Canceled
868,350,Premium,19.99,2023-09-29,2024-09-09,Canceled
869,351,Premium,19.99,2023-11-27,,Active
870,351,Basic,9.99,2024-05-25,,Active
871,351,Basic,9.99,2024-11-21,,Active
872,352,Standard,14.99,2023-05-12,,Active
873,352,Basic,9.99,2023-11-08,,Active
874,352,Premium,19.99,2024-05-06,,Active
875,352,Premium,19.99,2024-11-02,2025-10-31,Canceled
876,353,Standard,14.99,2023-12-02,2024-02-23,Canceled
877,354,Premium,19.99,2023-08-26,,Active
878,354,Premium,19.99,2024-02-22,,Active
879,354,Premium,19.99,2024-08-20,2025-06-25,Canceled
880,355,Basic,9.99,2023-12-15,2024-07-05,Canceled
881,356,Premium,19.99,2023-06-15,2024-06-09,Canceled
882,357,Standard,14.99,2023-02-04,,Active
883,357,Basic,9.99,2023-08-03,2024-03-25,Canceled
884,358,Standard,14.99,2023-05-21,2024-04-20,Canceled
885,359,Standard,14.99,2023-02-07,,Active
886,359,Standard,14.99,2023-08-06,2024-02-27,Canceled
887,360,Basic,9.99,2023-01-30,,Active
888,360,Basic,9.99,2023-07-29,2023-11-03,Canceled
889,361,Standard,14.99,2023-11-27,2024-08-24,Canceled
890,362,Basic,9.99,2023-07-16,2023-11-30,Canceled
891,363,Premium,19.99,2023-08-19,,Active
892,363,Premium,19.99,2024-02-15,,Active
893,363,Basic,9.99,2024-08-13,,Active
894,364,Standard,14.99,2023-11-06,,Active
895,364,Standard,14.99,2024-05-04,,Active
896,364,Standard,14.99,2024-10-31,2025-05-12,Canceled
897,365,Premium,19.99,2023-08-19,,Active
898,365,Premium,19.99,2024-02-15,,Active
899,365,Premium,19.99,2024-08-13,2024-10-23,Canceled
900,366,Basic,9.99,2023-09-16,2023-12-19,Canceled
901,367,Premium,19.99,2023-12-29,2024-08-05,Canceled
902,368,Standard,14.99,2023-11-09,2024-08-23,Canceled
903,369,Premium,19.99,2023-07-18,2024-01-03,Canceled
904,370,Basic,9.99,2023-01-27,,Active
905,370,Basic,9.99,2023-07-26,,Active
906,370,Basic,9.99,2024-01-22,,Active
907,370,Basic,9.99,2024-07-20,,Active
908,371,Standard,14.99,2023-06-18,,Active
909,371,Standard,14.99,2023-12-15,,Active
910,371,Standard,14.99,2024-06-12,,Active
911,371,Basic,9.99,2024-12-09,,Active
912,372,Standard,14.99,2023-05-26,,Active
913,372,Standard,14.99,2023-11-22,,Active
914,372,Standard,14.99,2024-05-20,,Active
915,372,Premium,19.99,2024-11-16,,Active
916,373,Standard,14.99,2023-03-18,,Active
917,373,Standard,14.99,2023-09-14,,Active
918,373,Standard,14.99,2024-03-12,,Active
919,373,Standard,14.99,2024-09-08,,Active
920,374,Standard,14.99,2023-06-29,2024-05-29,Canceled
921,375,Standard,14.99,2023-03-08,,Active
922,375,Standard,14.99,2023-09-04,,Active
923,375,Standard,14.99,2024-03-02,,Active
924,375,Basic,9.99,2024-08-29,,Active
925,376,Premium,19.99,2023-10-14,,Active
926,376,Premium,19.99,2024-04-11,2025-03-09,Canceled
927,377,Basic,9.99,2023-12-10,,Active
928,377,Basic,9.99,2024-06-07,,Active
929,377,Basic,9.99,2024-12-04,,Active
930,378,Premium,19.99,2023-09-18,,Active
931,378,Premium,19.99,2024-03-16,2024-08-20,Canceled
932,379,Basic,9.99,2023-04-03,,Active
933,379,Basic,9.99,2023-09-30,,Active
934,379,Basic,9.99,2024-03-28,,Active
935,379,Basic,9.99,2024-09-24,2025-07-12,Canceled
936,380,Premium,19.99,2023-04-26,,Active
937,380,Standard,14.99,2023-10-23,2024-01-28,Canceled
938,381,Basic,9.99,2023-02-21,,Active
939,381,Basic,9.99,2023-08-20,2024-04-09,Canceled
940,382,Standard,14.99,2023-01-20,,Active
941,382,Standard,14.99,2023-07-19,,Active
942,382,Standard,14.99,2024-01-15,,Active
943,382,Standard,14.99,2024-07-13,,Active
944,383,Basic,9.99,2023-11-02,,Active
945,383,Basic,9.99,2024-04-30,2024-11-26,Canceled
946,384,Basic,9.99,2023-12-21,2024-09-05,Canceled
947,385,Basic,9.99,2023-01-23,2023-03-28,Canceled
948,386,Basic,9.99,2023-08-16,,Active
949,386,Basic,9.99,2024-02-12,,Active
950,386,Basic,9.99,2024-08-10,,Active
951,387,Standard,14.99,2023-04-30,,Active
952,387,Standard,14.99,2023-10-27,,Active
953,387,Standard,14.99,2024-04-24,2024-10-03,Canceled
954,388,Premium,19.99,2023-04-10,,Active
955,388,Premium,19.99,2023-10-07,,Active
956,388,Premium,19.99,2024-04-04,,Active
957,388,Premium,19.99,2024-10-01,,Active
958,389,Basic,9.99,2023-08-25,2024-01-07,Canceled
959,390,Basic,9.99,2023-09-28,2024-05-02,Canceled
960,391,Basic,9.99,2023-03-12,,Active
961,391,Premium,19.99,2023-09-08,2023-11-27,Canceled
962,392,Basic,9.99,2023-07-10,,Active
963,392,Basic,9.99,2024-01-06,2024-04-10,Canceled
964,393,Standard,14.99,2023-03-05,,Active
965,393,Standard,14.99,2023-09-01,,Active
966,393,Standard,14.99,2024-02-28,,Active
967,393,Standard,14.99,2024-08-26,,Active
968,394,Basic,9.99,2023-08-19,,Active
969,394,Basic,9.99,2024-02-15,,Active
970,394,Basic,9.99,2024-08-13,,Active
971,395,Basic,9.99,2023-04-24,,Active
972,395,Basic,9.99,2023-10-21,,Active
973,395,Standard,14.99,2024-04-18,,Active
974,395,Standard,14.99,2024-10-15,2024-12-27,Canceled
975,396,Standard,14.99,2023-01-28,2023-07-13,Canceled
976,397,Standard,14.99,2023-07-17,,Active
977,397,Standard,14.99,2024-01-13,,Active
978,397,Standard,14.99,2024-07-11,2024-12-23,Canceled
979,398,Standard,14.99,2023-06-13,,Active
980,398,Standard,14.99,2023-12-10,,Active
981,398,Basic,9.99,2024-06-07,,Active
982,398,Basic,9.99,2024-12-04,,Active
983,399,Premium,19.99,2023-03-16,2023-07-16,Canceled
984,400,Basic,9.99,2023-12-23,2024-06-07,Canceled
985,401,Basic,9.99,2023-08-18,,Active
986,401,Basic,9.99,2024-02-14,,Active
987,401,Basic,9.99,2024-08-12,,Active
988,402,Standard,14.99,2023-05-12,,Active
989,402,Standard,14.99,2023-11-08,2024-04-23,Canceled
990,403,Basic,9.99,2023-11-08,,Active
991,403,Basic,9.99,2024-05-06,,Active
992,403,Basic,9.99,2024-11-02,,Active
993,404,Basic,9.99,2023-05-02,,Active
994,404,Basic,9.99,2023-10-29,,Active
995,404,Standard,14.99,2024-04-26,,Active
996,404,Standard,14.99,2024-10-23,2025-07-14,Canceled
997,405,Basic,9.99,2023-08-03,,Active
998,405,Basic,9.99,2024-01-30,2024-09-04,Canceled
999,406,Basic,9.99,2023-02-02,,Active
1000,406,Basic,9.99,2023-08-01,,Active
1001,406,Basic,9.99,2024-01-28,2024-08-28,Canceled
1002,407,Basic,9.99,2023-10-02,,Active
1003,407,Basic,9.99,2024-03-30,,Active
1004,407,Premium,19.99,2024-09-26,,Active
1005,408,Standard,14.99,2023-05-04,,Active
1006,408,Standard,14.99,2023-10-31,,Active
1007,408,Standard,14.99,2024-04-28,,Active
1008,408,Standard,14.99,2024-10-25,,Active
1009,409,Basic,9.99,2023-11-11,2024-10-25,Canceled
1010,410,Basic,9.99,2023-04-06,,Active
1011,410,Basic,9.99,2023-10-03,2024-02-11,Canceled
1012,411,Premium,19.99,2023-07-04,,Active
1013,411,Premium,19.99,2023-12-31,,Active
1014,411,Premium,19.99,2024-06-28,2024-12-12,Canceled
1015,412,Premium,19.99,2023-09-17,,Active
1016,412,Premium,19.99,2024-03-15,,Active
1017,412,Premium,19.99,2024-09-11,2025-06-10,Canceled
1018,413,Basic,9.99,2023-01-23,,Active
1019,413,Basic,9.99,2023-07-22,,Active
1020,413,Premium,19.99,2024-01-18,2024-06-03,Canceled
1021,414,Premium,19.99,2023-01-09,,Active
1022,414,Premium,19.99,2023-07-08,,Active
1023,414,Premium,19.99,2024-01-04,,Active
1024,414,Premium,19.99,2024-07-02,,Active
1025,414,Premium,19.99,2024-12-29,,Active
1026,415,Basic,9.99,2023-05-04,,Active
1027,415,Basic,9.99,2023-10-31,,Active
1028,415,Basic,9.99,2024-04-28,,Active
1029,415,Basic,9.99,2024-10-25,,Active
1030,416,Standard,14.99,2023-06-20,,Active
1031,416,Standard,14.99,2023-12-17,2024-02-29,Canceled
1032,417,Basic,9.99,2023-06-23,,Active
1033,417,Basic,9.99,2023-12-20,2024-10-15,Canceled
1034,418,Basic,9.99,2023-12-23,2024-05-04,Canceled
1035,419,Standard,14.99,2023-02-02,2023-04-26,Canceled
1036,420,Premium,19.99,2023-01-23,,Active
1037,420,Premium,19.99,2023-07-22,,Active
1038,420,Premium,19.99,2024-01-18,,Active
1039,420,Premium,19.99,2024-07-16,2024-12-03,Canceled
