payment_id,user_id,subscription_id,amount,payment_date,payment_status
691,24,57,14.99,2025-07-24,Failed
692,24,57,14.99,2025-08-23,Success
693,25,58,9.99,2023-03-15,Success
694,25,58,9.99,2023-04-14,Success
695,25,58,9.99,2023-05-14,Success
696,25,58,9.99,2023-06-13,Success
697,25,58,9.99,2023-07-13,Success
698,25,58,9.99,2023-08-15,Recovered
699,25,58,9.99,2023-08-12,Failed
700,26,59,14.99,2023-10-03,Success
701,26,59,14.99,2023-11-02,Success
702,26,59,14.99,2023-12-02,Success
703,26,59,14.99,2024-01-01,Success
704,26,59,14.99,2024-01-31,Success
705,26,59,14.99,2024-03-01,Success
706,26,59,14.99,2024-03-31,Success
707,26,59,14.99,2024-04-30,Success
708,27,60,19.99,2023-10-26,Success
709,27,60,19.99,2023-11-25,Success
710,27,60,19.99,2023-12-25,Success
711,27,60,19.99,2024-01-24,Success
712,27,60,19.99,2024-02-23,Success
713,27,60,19.99,2024-03-24,Success
714,27,60,19.99,2024-04-26,Recovered
715,27,60,19.99,2024-04-23,Failed
716,27,60,19.99,2024-05-23,Success
717,27,60,19.99,2024-06-22,Success
718,27,60,19.99,2024-07-22,Success
719,27,60,19.99,2024-08-21,Success
720,27,60,19.99,2024-09-20,Success
721,27,60,19.99,2024-10-20,Failed
722,27,60,19.99,2024-11-19,Success
723,27,60,19.99,2024-12-19,Failed
724,27,61,19.99,2024-04-23,Success
725,27,61,19.99,2024-05-23,Success
726,27,61,19.99,2024-06-22,Success
727,27,61,19.99,2024-07-22,Success
728,27,61,19.99,2024-08-21,Failed
729,27,61,19.99,2024-09-20,Success
730,27,61,19.99,2024-10-20,Success
731,27,61,19.99,2024-11-19,Success
732,27,61,19.99,2024-12-19,Success
733,27,62,19.99,2024-10-20,Success
734,27,62,19.99,2024-11-19,Success
735,27,62,19.99,2024-12-19,Success
736,28,63,14.99,2023-09-18,Success
737,28,63,14.99,2023-10-21,Recovered
738,28,63,14.99,2023-10-18,Failed
739,28,63,14.99,2023-11-17,Success
740,28,63,14.99,2023-12-17,Success
741,28,63,14.99,2024-01-16,Success
742,28,63,14.99,2024-02-15,Success
743,28,63,14.99,2024-03-16,Success
744,28,63,14.99,2024-04-15,Success
745,28,63,14.99,2024-05-15,Success
746,28,63,14.99,2024-06-17,Recovered
747,28,63,14.99,2024-06-14,Failed
748,28,63,14.99,2024-07-14,Success
749,28,63,14.99,2024-08-13,Success
750,28,63,14.99,2024-09-12,Success
751,28,63,14.99,2024-10-12,Success
752,28,63,14.99,2024-11-11,Success
753,28,63,14.99,2024-12-11,Success
754,28,64,14.99,2024-03-16,Success
755,28,64,14.99,2024-04-15,Success
756,28,64,14.99,2024-05-15,Success
757,28,64,14.99,2024-06-14,Success
758,28,64,14.99,2024-07-14,Success
759,28,64,14.99,2024-08-13,Success
760,28,64,14.99,2024-09-12,Success
761,28,64,14.99,2024-10-15,Recovered
762,28,64,14.99,2024-10-12,Failed
763,28,64,14.99,2024-11-11,Success
764,28,64,14.99,2024-12-11,Success
765,28,65,14.99,2024-09-12,Success
766,28,65,14.99,2024-10-12,Success
767,28,65,14.99,2024-11-11,Success
768,28,65,14.99,2024-12-11,Failed
769,29,66,19.99,2023-03-20,Success
770,29,66,19.99,2023-04-19,Success
771,29,66,19.99,2023-05-19,Success
772,29,66,19.99,2023-06-18,Success
773,29,66,19.99,2023-07-18,Failed
774,29,66,19.99,2023-08-17,Success
775,29,66,19.99,2023-09-16,Success
776,29,66,19.99,2023-10-16,Success
777,29,66,19.99,2023-11-15,Success
778,29,66,19.99,2023-12-15,Success
779,29,66,19.99,2024-01-14,Success
780,29,66,19.99,2024-02-13,Success
781,29,66,19.99,2024-03-14,Success
782,29,66,19.99,2024-04-13,Success
783,29,66,19.99,2024-05-13,Success
784,29,66,19.99,2024-06-12,Success
785,29,66,19.99,2024-07-12,Success
786,29,66,19.99,2024-08-11,Success
787,29,66,19.99,2024-09-10,Success
788,29,66,19.99,2024-10-10,Success
789,29,66,19.99,2024-11-09,Success
790,29,66,19.99,2024-12-09,Success
791,29,67,19.99,2023-09-16,Success
792,29,67,19.99,2023-10-16,Success
793,29,67,19.99,2023-11-15,Success
794,29,67,19.99,2023-12-15,Success
795,29,67,19.99,2024-01-14,Success
796,29,67,19.99,2024-02-13,Success
797,29,67,19.99,2024-03-14,Success
798,29,67,19.99,2024-04-13,Success
799,29,67,19.99,2024-05-13,Success
800,30,68,9.99,2023-11-02,Success
801,30,68,9.99,2023-12-02,Success
802,30,68,9.99,2024-01-01,Success
803,30,68,9.99,2024-01-31,Success
804,30,68,9.99,2024-03-01,Success
805,30,68,9.99,2024-03-31,Success
806,30,68,9.99,2024-05-03,Recovered
807,30,68,9.99,2024-04-30,Failed
808,30,68,9.99,2024-05-30,Success
809,30,68,9.99,2024-07-02,Recovered
810,30,68,9.99,2024-06-29,Failed
811,30,68,9.99,2024-07-29,Success
812,30,68,9.99,2024-08-28,Success
813,30,68,9.99,2024-09-27,Success
814,30,68,9.99,2024-10-27,Success
815,30,68,9.99,2024-11-26,Success
816,30,68,9.99,2024-12-26,Failed
817,30,69,9.99,2024-04-30,Success
818,30,69,9.99,2024-05-30,Success
819,30,69,9.99,2024-06-29,Success
820,30,69,9.99,2024-07-29,Success
821,30,69,9.99,2024-08-28,Success
822,30,69,9.99,2024-09-27,Failed
823,30,69,9.99,2024-10-27,Success
824,30,69,9.99,2024-11-26,Success
825,31,70,14.99,2023-08-28,Success
826,31,70,14.99,2023-09-27,Success
827,31,70,14.99,2023-10-27,Success
828,31,70,14.99,2023-11-26,Success
829,31,70,14.99,2023-12-26,Success
830,31,70,14.99,2024-01-25,Success
831,31,70,14.99,2024-02-24,Success
832,31,70,14.99,2024-03-25,Success
833,31,70,14.99,2024-04-24,Success
834,31,70,14.99,2024-05-24,Success
835,31,70,14.99,2024-06-23,Success
836,31,70,14.99,2024-07-23,Success
837,31,70,14.99,2024-08-22,Success
838,31,70,14.99,2024-09-21,Success
839,31,70,14.99,2024-10-21,Failed
840,31,70,14.99,2024-11-20,Success
841,31,70,14.99,2024-12-20,Success
842,31,71,14.99,2024-02-24,Success
843,31,71,14.99,2024-03-25,Success
844,31,71,14.99,2024-04-24,Success
845,31,71,14.99,2024-05-24,Success
846,31,71,14.99,2024-06-23,Success
847,31,71,14.99,2024-07-23,Success
848,31,71,14.99,2024-08-22,Success
849,31,71,14.99,2024-09-21,Success
850,31,71,14.99,2024-10-21,Success
851,31,71,14.99,2024-11-20,Success
852,31,71,14.99,2024-12-20,Success
853,31,72,14.99,2024-08-22,Success
854,31,72,14.99,2024-09-21,Success
855,31,72,14.99,2024-10-21,Success
856,31,72,14.99,2024-11-20,Success
857,31,72,14.99,2024-12-20,Success
858,31,72,14.99,2025-01-19,Success
859,31,72,14.99,2025-02-18,Success
860,31,72,14.99,2025-03-20,Failed
861,31,72,14.99,2025-04-19,Success
862,31,72,14.99,2025-05-19,Success
863,32,73,14.99,2023-12-15,Success
864,32,73,14.99,2024-01-14,Success
865,32,73,14.99,2024-02-13,Success
866,32,73,14.99,2024-03-14,Success
867,32,73,14.99,2024-04-13,Success
868,32,73,14.99,2024-05-13,Success
869,32,73,14.99,2024-06-12,Success
870,32,73,14.99,2024-07-12,Success
871,32,73,14.99,2024-08-11,Success
872,33,74,14.99,2023-11-25,Success
873,33,74,14.99,2023-12-25,Success
874,33,74,14.99,2024-01-24,Success
875,33,74,14.99,2024-02-23,Success
876,33,74,14.99,2024-03-24,Success
877,33,74,14.99,2024-04-23,Success
878,33,74,14.99,2024-05-23,Success
879,33,74,14.99,2024-06-22,Failed
880,33,74,14.99,2024-07-22,Success
881,33,74,14.99,2024-08-21,Success
882,33,74,14.99,2024-09-20,Success
883,33,74,14.99,2024-10-20,Success
884,33,74,14.99,2024-11-19,Success
885,33,74,14.99,2024-12-19,Success
886,33,75,14.99,2024-05-23,Success
887,33,75,14.99,2024-06-22,Success
888,33,75,14.99,2024-07-22,Success
889,33,75,14.99,2024-08-21,Success
890,33,75,14.99,2024-09-20,Success
891,33,75,14.99,2024-10-23,Recovered
892,33,75,14.99,2024-10-20,Failed
893,33,75,14.99,2024-11-19,Success
894,33,75,14.99,2024-12-19,Failed
895,33,76,14.99,2024-11-22,Recovered
896,33,76,14.99,2024-11-19,Failed
897,33,76,14.99,2024-12-19,Success
898,34,77,14.99,2023-03-25,Recovered
899,34,77,14.99,2023-03-22,Failed
900,34,77,14.99,2023-04-21,Success
901,34,77,14.99,2023-05-21,Success
902,34,77,14.99,2023-06-20,Success
903,34,77,14.99,2023-07-20,Success
904,34,77,14.99,2023-08-19,Success
905,34,77,14.99,2023-09-18,Success
906,34,77,14.99,2023-10-18,Success
907,34,77,14.99,2023-11-17,Success
908,34,77,14.99,2023-12-20,Recovered
909,34,77,14.99,2023-12-17,Failed
910,34,77,14.99,2024-01-16,Success
911,34,77,14.99,2024-02-18,Recovered
912,34,77,14.99,2024-02-15,Failed
913,34,77,14.99,2024-03-16,Success
914,34,77,14.99,2024-04-15,Success
915,34,77,14.99,2024-05-15,Success
916,34,77,14.99,2024-06-14,Success
917,34,77,14.99,2024-07-14,Success
918,34,77,14.99,2024-08-13,Success
919,34,77,14.99,2024-09-12,Success
920,34,77,14.99,2024-10-12,Success
921,34,77,14.99,2024-11-11,Success
922,34,77,14.99,2024-12-11,Success
923,34,78,14.99,2023-09-18,Success
924,34,78,14.99,2023-10-18,Success
925,34,78,14.99,2023-11-17,Failed
926,35,79,14.99,2023-09-14,Success
927,35,79,14.99,2023-10-14,Success
928,35,79,14.99,2023-11-13,Failed
929,35,79,14.99,2023-12-13,Success
930,35,79,14.99,2024-01-12,Success
931,35,79,14.99,2024-02-11,Success
932,35,79,14.99,2024-03-12,Success
933,35,79,14.99,2024-04-11,Success
934,35,79,14.99,2024-05-11,Success
935,35,79,14.99,2024-06-10,Success
936,35,79,14.99,2024-07-10,Success
937,35,79,14.99,2024-08-09,Success
938,35,79,14.99,2024-09-08,Success
939,35,79,14.99,2024-10-08,Success
940,35,79,14.99,2024-11-07,Success
941,35,79,14.99,2024-12-07,Success
942,35,80,14.99,2024-03-12,Success
943,35,80,14.99,2024-04-11,Success
944,35,80,14.99,2024-05-11,Success
945,35,80,14.99,2024-06-10,Success
946,35,80,14.99,2024-07-10,Success
947,35,80,14.99,2024-08-09,Failed
948,36,81,19.99,2023-11-27,Recovered
949,36,81,19.99,2023-11-24,Failed
950,36,81,19.99,2023-12-24,Success
951,36,81,19.99,2024-01-23,Success
952,36,81,19.99,2024-02-22,Success
953,36,81,19.99,2024-03-23,Success
954,36,81,19.99,2024-04-22,Success
955,36,81,19.99,2024-05-22,Success
956,36,81,19.99,2024-06-21,Success
957,36,81,19.99,2024-07-21,Failed
958,36,81,19.99,2024-08-20,Success
959,36,81,19.99,2024-09-19,Success
960,36,81,19.99,2024-10-19,Success
961,36,81,19.99,2024-11-18,Success
962,36,81,19.99,2024-12-18,Success
963,36,82,19.99,2024-05-22,Success
964,36,82,19.99,2024-06-21,Success
965,36,82,19.99,2024-07-21,Success
966,36,82,19.99,2024-08-20,Success
967,36,82,19.99,2024-09-19,Success
968,36,82,19.99,2024-10-19,Success
969,36,82,19.99,2024-11-18,Success
970,36,82,19.99,2024-12-18,Success
971,36,83,19.99,2024-11-18,Success
972,36,83,19.99,2024-12-18,Success
973,37,84,9.99,2023-07-11,Failed
974,37,84,9.99,2023-08-10,Success
975,37,84,9.99,2023-09-09,Success
976,37,84,9.99,2023-10-09,Success
977,37,84,9.99,2023-11-08,Success
978,37,84,9.99,2023-12-08,Success
979,37,84,9.99,2024-01-07,Success
980,37,84,9.99,2024-02-06,Success
981,38,85,9.99,2023-11-03,Success
982,38,85,9.99,2023-12-03,Success
983,38,85,9.99,2024-01-02,Success
984,38,85,9.99,2024-02-01,Success
985,38,85,9.99,2024-03-02,Success
986,38,85,9.99,2024-04-01,Success
987,38,85,9.99,2024-05-01,Success
988,38,85,9.99,2024-05-31,Success
989,38,85,9.99,2024-06-30,Success
990,38,85,9.99,2024-07-30,Success
991,38,85,9.99,2024-08-29,Success
992,38,85,9.99,2024-10-01,Recovered
993,38,85,9.99,2024-09-28,Failed
994,38,85,9.99,2024-10-28,Success
995,38,85,9.99,2024-11-27,Success
996,38,85,9.99,2024-12-27,Success
997,38,86,9.99,2024-05-01,Success
998,38,86,9.99,2024-05-31,Failed
999,38,86,9.99,2024-06-30,Success
1000,38,86,9.99,2024-07-30,Success
1001,38,86,9.99,2024-08-29,Success
1002,38,86,9.99,2024-09-28,Success
1003,38,86,9.99,2024-10-28,Success
1004,38,86,9.99,2024-11-27,Success
1005,38,86,9.99,2024-12-27,Success
1006,38,87,19.99,2024-10-28,Success
1007,38,87,19.99,2024-11-27,Success
1008,38,87,19.99,2024-12-27,Success
1009,39,88,9.99,2023-07-05,Failed
1010,39,88,9.99,2023-08-04,Success
1011,39,88,9.99,2023-09-03,Success
1012,39,88,9.99,2023-10-03,Success
1013,39,88,9.99,2023-11-02,Success
1014,39,88,9.99,2023-12-02,Success
1015,39,88,9.99,2024-01-01,Success
1016,39,88,9.99,2024-01-31,Success
1017,39,88,9.99,2024-03-01,Success
1018,39,88,9.99,2024-03-31,Success
1019,39,88,9.99,2024-04-30,Success
1020,39,88,9.99,2024-05-30,Success
1021,39,88,9.99,2024-06-29,Success
1022,39,88,9.99,2024-07-29,Success
1023,39,88,9.99,2024-08-28,Success
1024,39,88,9.99,2024-09-27,Success
1025,39,88,9.99,2024-10-27,Failed
1026,39,88,9.99,2024-11-26,Success
1027,39,88,9.99,2024-12-26,Success
1028,39,89,9.99,2024-01-01,Success
1029,39,89,9.99,2024-01-31,Success
1030,39,89,9.99,2024-03-01,Success
1031,39,89,9.99,2024-03-31,Success
1032,39,89,9.99,2024-04-30,Success
1033,39,89,9.99,2024-05-30,Success
1034,39,89,9.99,2024-06-29,Success
1035,39,89,9.99,2024-07-29,Success
1036,39,89,9.99,2024-08-28,Success
1037,39,89,9.99,2024-09-27,Success
1038,39,89,9.99,2024-10-27,Success
1039,39,89,9.99,2024-11-26,Success
1040,39,89,9.99,2024-12-26,Success
1041,39,90,9.99,2024-06-29,Success
1042,39,90,9.99,2024-08-01,Recovered
1043,39,90,9.99,2024-07-29,Failed
1044,39,90,9.99,2024-08-28,Success
1045,39,90,9.99,2024-09-27,Success
1046,39,90,9.99,2024-10-27,Failed
1047,39,90,9.99,2024-11-26,Failed
1048,39,90,9.99,2024-12-29,Recovered
1049,39,90,9.99,2024-12-26,Failed
1050,39,91,9.99,2024-12-26,Failed
1051,39,91,9.99,2025-01-25,Success
1052,39,91,9.99,2025-02-24,Success
1053,39,91,9.99,2025-03-26,Success
1054,39,91,9.99,2025-04-25,Success
1055,39,91,9.99,2025-05-25,Success
1056,39,91,9.99,2025-06-24,Success
1057,39,91,9.99,2025-07-24,Success
1058,39,91,9.99,2025-08-23,Success
1059,39,91,9.99,2025-09-22,Success
1060,39,91,9.99,2025-10-22,Failed
1061,39,91,9.99,2025-11-21,Success
1062,40,92,9.99,2023-10-18,Success
1063,40,92,9.99,2023-11-17,Success
1064,40,92,9.99,2023-12-17,Success
1065,40,92,9.99,2024-01-16,Success
1066,40,92,9.99,2024-02-15,Success
1067,40,92,9.99,2024-03-16,Success
1068,40,92,9.99,2024-04-15,Success
1069,40,92,9.99,2024-05-15,Success
1070,40,92,9.99,2024-06-14,Success
1071,40,92,9.99,2024-07-14,Success
1072,40,92,9.99,2024-08-13,Success
1073,40,92,9.99,2024-09-12,Success
1074,40,92,9.99,2024-10-12,Success
1075,40,92,9.99,2024-11-11,Success
1076,40,92,9.99,2024-12-11,Success
1077,40,93,9.99,2024-04-15,Success
1078,40,93,9.99,2024-05-15,Success
1079,40,93,9.99,2024-06-14,Success
1080,40,93,9.99,2024-07-14,Success
1081,40,93,9.99,2024-08-13,Success
1082,40,93,9.99,2024-09-12,Success
1083,40,93,9.99,2024-10-12,Success
1084,40,93,9.99,2024-11-11,Success
1085,40,93,9.99,2024-12-11,Success
1086,40,94,9.99,2024-10-12,Failed
1087,40,94,9.99,2024-11-11,Success
1088,40,94,9.99,2024-12-11,Success
1089,41,95,9.99,2023-02-05,Success
1090,41,95,9.99,2023-03-07,Success
1091,41,95,9.99,2023-04-06,Success
1092,41,95,9.99,2023-05-06,Success
1093,41,95,9.99,2023-06-05,Success
1094,41,95,9.99,2023-07-05,Success
1095,41,95,9.99,2023-08-04,Success
1096,41,95,9.99,2023-09-03,Success
1097,41,95,9.99,2023-10-03,Success
1098,41,95,9.99,2023-11-02,Success
1099,41,95,9.99,2023-12-02,Success
1100,41,95,9.99,2024-01-01,Success
1101,41,95,9.99,2024-01-31,Failed
1102,41,95,9.99,2024-03-01,Success
1103,41,95,9.99,2024-03-31,Success
1104,41,95,9.99,2024-04-30,Success
1105,41,95,9.99,2024-05-30,Success
1106,41,95,9.99,2024-06-29,Success
1107,41,95,9.99,2024-07-29,Success
1108,41,95,9.99,2024-08-28,Success
1109,41,95,9.99,2024-09-27,Success
1110,41,95,9.99,2024-10-27,Success
1111,41,95,9.99,2024-11-26,Success
1112,41,95,9.99,2024-12-26,Success
1113,41,96,9.99,2023-08-04,Success
1114,41,96,9.99,2023-09-03,Success
1115,41,96,9.99,2023-10-03,Success
1116,41,96,9.99,2023-11-02,Success
1117,41,96,9.99,2023-12-02,Success
1118,41,96,9.99,2024-01-01,Success
1119,41,96,9.99,2024-01-31,Success
1120,41,96,9.99,2024-03-01,Success
1121,41,96,9.99,2024-03-31,Success
1122,41,96,9.99,2024-04-30,Success
1123,41,96,9.99,2024-05-30,Success
1124,41,96,9.99,2024-06-29,Success
1125,41,96,9.99,2024-07-29,Success
1126,41,96,9.99,2024-08-28,Success
1127,41,96,9.99,2024-09-27,Success
1128,41,96,9.99,2024-10-27,Success
1129,41,96,9.99,2024-11-26,Success
1130,41,96,9.99,2024-12-26,Success
1131,41,97,9.99,2024-01-31,Success
1132,41,97,9.99,2024-03-01,Success
1133,41,97,9.99,2024-03-31,Failed
1134,41,97,9.99,2024-04-30,Success
1135,41,97,9.99,2024-05-30,Success
1136,41,97,9.99,2024-06-29,Success
1137,41,97,9.99,2024-07-29,Success
1138,41,97,9.99,2024-08-28,Success
1139,41,97,9.99,2024-09-27,Success
1140,41,97,9.99,2024-10-27,Success
1141,41,97,9.99,2024-11-26,Success
1142,41,97,9.99,2024-12-26,Success
1143,41,98,9.99,2024-07-29,Success
1144,41,98,9.99,2024-08-28,Success
1145,41,98,9.99,2024-09-27,Success
1146,41,98,9.99,2024-10-27,Success
1147,41,98,9.99,2024-11-26,Success
1148,41,98,9.99,2024-12-26,Success
1149,42,99,14.99,2023-12-04,Success
1150,42,99,14.99,2024-01-03,Success
1151,42,99,14.99,2024-02-02,Success
1152,42,99,14.99,2024-03-03,Success
1153,42,99,14.99,2024-04-02,Success
1154,43,100,14.99,2023-09-28,Success
1155,43,100,14.99,2023-10-28,Success
1156,43,100,14.99,2023-11-27,Success
1157,43,100,14.99,2023-12-27,Success
1158,43,100,14.99,2024-01-26,Success
1159,43,100,14.99,2024-02-25,Success
1160,43,100,14.99,2024-03-26,Success
1161,43,100,14.99,2024-04-25,Failed
1162,44,101,14.99,2023-12-20,Success
1163,44,101,14.99,2024-01-19,Success
1164,44,101,14.99,2024-02-18,Success
1165,44,101,14.99,2024-03-19,Failed
1166,44,101,14.99,2024-04-18,Success
1167,44,101,14.99,2024-05-18,Success
1168,45,102,19.99,2023-12-10,Success
1169,45,102,19.99,2024-01-09,Success
1170,45,102,19.99,2024-02-08,Success
1171,45,102,19.99,2024-03-09,Success
1172,45,102,19.99,2024-04-08,Success
1173,45,102,19.99,2024-05-08,Success
1174,45,102,19.99,2024-06-07,Success
1175,45,102,19.99,2024-07-07,Success
1176,45,102,19.99,2024-08-06,Success
1177,45,102,19.99,2024-09-05,Failed
1178,45,102,19.99,2024-10-05,Success
1179,45,102,19.99,2024-11-04,Success
1180,45,102,19.99,2024-12-04,Success
1181,45,103,19.99,2024-06-07,Success
1182,45,103,19.99,2024-07-07,Success
1183,45,103,19.99,2024-08-06,Success
1184,45,103,19.99,2024-09-05,Success
1185,45,103,19.99,2024-10-05,Success
1186,45,103,19.99,2024-11-04,Failed
1187,45,103,19.99,2024-12-04,Success
1188,45,104,19.99,2024-12-04,Success
1189,46,105,19.99,2023-08-20,Success
1190,46,105,19.99,2023-09-19,Success
1191,46,105,19.99,2023-10-19,Success
1192,46,105,19.99,2023-11-18,Failed
1193,46,105,19.99,2023-12-18,Success
1194,46,105,19.99,2024-01-17,Success
1195,46,105,19.99,2024-02-16,Success
1196,46,105,19.99,2024-03-17,Success
1197,46,105,19.99,2024-04-16,Success
1198,46,105,19.99,2024-05-16,Success
1199,46,105,19.99,2024-06-15,Success
1200,46,105,19.99,2024-07-15,Success
1201,46,105,19.99,2024-08-14,Success
1202,46,105,19.99,2024-09-13,Success
1203,46,105,19.99,2024-10-13,Success
1204,46,105,19.99,2024-11-12,Success
1205,46,105,19.99,2024-12-12,Success
1206,46,106,14.99,2024-02-16,Success
1207,46,106,14.99,2024-03-17,Success
1208,46,106,14.99,2024-04-16,Success
1209,46,106,14.99,2024-05-16,Success
1210,46,106,14.99,2024-06-15,Success
1211,46,106,14.99,2024-07-15,Success
1212,46,106,14.99,2024-08-14,Success
1213,46,106,14.99,2024-09-13,Success
1214,46,106,14.99,2024-10-16,Recovered
1215,46,106,14.99,2024-10-13,Failed
1216,46,106,14.99,2024-11-12,Success
1217,46,106,14.99,2024-12-12,Success
1218,47,107,9.99,2023-06-23,Success
1219,47,107,9.99,2023-07-23,Success
1220,47,107,9.99,2023-08-22,Success
1221,47,107,9.99,2023-09-21,Success
1222,47,107,9.99,2023-10-21,Success
1223,47,107,9.99,2023-11-20,Success
1224,47,107,9.99,2023-12-20,Success
1225,47,107,9.99,2024-01-19,Success
1226,47,107,9.99,2024-02-18,Success
1227,47,107,9.99,2024-03-19,Success
1228,47,107,9.99,2024-04-18,Success
1229,47,107,9.99,2024-05-18,Success
1230,47,107,9.99,2024-06-17,Success
1231,47,107,9.99,2024-07-17,Success
1232,47,107,9.99,2024-08-16,Success
1233,47,107,9.99,2024-09-15,Success
1234,47,107,9.99,2024-10-15,Success
1235,47,107,9.99,2024-11-14,Success
1236,47,107,9.99,2024-12-14,Success
1237,47,108,14.99,2023-12-20,Success
1238,47,108,14.99,2024-01-19,Success
1239,47,108,14.99,2024-02-18,Success
1240,47,108,14.99,2024-03-19,Success
1241,47,108,14.99,2024-04-18,Failed
1242,47,108,14.99,2024-05-18,Success
1243,47,108,14.99,2024-06-17,Success
1244,47,108,14.99,2024-07-17,Success
1245,47,108,14.99,2024-08-16,Success
1246,47,108,14.99,2024-09-15,Success
1247,47,108,14.99,2024-10-15,Success
1248,47,108,14.99,2024-11-14,Success
1249,47,108,14.99,2024-12-14,Failed
1250,47,109,19.99,2024-06-17,Success
1251,47,109,19.99,2024-07-17,Success
1252,47,109,19.99,2024-08-16,Success
1253,47,109,19.99,2024-09-15,Success
1254,47,109,19.99,2024-10-15,Success
1255,47,109,19.99,2024-11-14,Success
1256,47,109,19.99,2024-12-14,Success
1257,48,110,9.99,2023-10-29,Success
1258,48,110,9.99,2023-11-28,Failed
1259,48,110,9.99,2023-12-28,Success
1260,48,110,9.99,2024-01-27,Failed
1261,48,110,9.99,2024-02-26,Success
1262,48,110,9.99,2024-03-27,Success
1263,48,110,9.99,2024-04-26,Success
1264,49,111,19.99,2023-04-28,Success
1265,49,111,19.99,2023-05-28,Failed
1266,49,111,19.99,2023-06-27,Success
1267,49,111,19.99,2023-07-27,Success
1268,49,111,19.99,2023-08-26,Success
1269,49,111,19.99,2023-09-25,Success
1270,49,111,19.99,2023-10-25,Success
1271,49,111,19.99,2023-11-24,Success
1272,49,111,19.99,2023-12-24,Success
1273,49,111,19.99,2024-01-23,Success
1274,49,111,19.99,2024-02-22,Success
1275,49,111,19.99,2024-03-23,Success
1276,49,111,19.99,2024-04-22,Success
1277,49,111,19.99,2024-05-22,Success
1278,49,111,19.99,2024-06-21,Success
1279,49,111,19.99,2024-07-21,Success
1280,49,111,19.99,2024-08-20,Success
1281,49,111,19.99,2024-09-22,Recovered
1282,49,111,19.99,2024-09-19,Failed
1283,49,111,19.99,2024-10-22,Recovered
1284,49,111,19.99,2024-10-19,Failed
1285,49,111,19.99,2024-11-18,Success
1286,49,111,19.99,2024-12-18,Success
1287,49,112,14.99,2023-10-25,Success
1288,49,112,14.99,2023-11-24,Success
1289,49,112,14.99,2023-12-24,Success
1290,49,112,14.99,2024-01-23,Success
1291,49,112,14.99,2024-02-22,Success
