user_id,age,country,device,acquisition_channel,signup_date
2162,42,Australia,Tablet,Affiliate,2023-09-18
2163,49,Germany,Desktop,Google Ads,2023-07-11
2164,41,Germany,Tablet,Referral,2023-06-14
2165,48,USA,Tablet,Referral,2023-09-11
2166,55,India,Mobile,Google Ads,2023-11-23
2167,30,UK,Mobile,Referral,2023-04-23
2168,37,UK,Desktop,Affiliate,2023-04-22
2169,41,USA,Tablet,Organic,2023-03-22
2170,23,USA,Desktop,Affiliate,2023-03-10
2171,32,Germany,Mobile,Referral,2023-06-30
2172,57,USA,Desktop,Referral,2023-09-20
2173,45,UK,Desktop,Referral,2023-08-28
2174,35,UK,Mobile,Google Ads,2023-06-12
2175,32,USA,Tablet,Organic,2023-08-15
2176,23,USA,Tablet,Affiliate,2023-07-03
2177,59,Thailand,Desktop,Google Ads,2023-10-07
2178,25,Thailand,Desktop,Organic,2023-02-20
2179,30,USA,Mobile,Facebook Ads,2023-10-07
2180,37,India,Tablet,Facebook Ads,2023-05-09
2181,56,Singapore,Tablet,Affiliate,2023-04-08
2182,18,Australia,Desktop,Facebook Ads,2023-05-14
2183,43,UK,Tablet,Organic,2023-06-27
2184,59,Germany,Mobile,Referral,2023-08-30
2185,32,India,Tablet,Google Ads,2023-04-27
2186,32,Germany,Tablet,Affiliate,2023-08-31
2187,47,USA,Mobile,Facebook Ads,2023-08-28
2188,45,Australia,Tablet,Referral,2023-04-07
2189,46,UK,Tablet,Organic,2023-04-18
2190,26,Germany,Mobile,Facebook Ads,2023-07-11
2191,49,Australia,Tablet,Facebook Ads,2023-01-05
2192,32,UK,Desktop,Referral,2023-06-23
2193,52,USA,Desktop,Affiliate,2023-12-20
2194,54,Australia,Mobile,Google Ads,2023-01-12
2195,39,Germany,Tablet,Affiliate,2023-03-20
2196,54,Australia,Desktop,Referral,2023-11-08
2197,43,Thailand,Tablet,Referral,2023-04-15
2198,48,Thailand,Desktop,Affiliate,2023-04-07
2199,58,USA,Mobile,Google Ads,2023-08-20
2200,53,Singapore,Mobile,Affiliate,2023-02-23
2201,19,Singapore,Mobile,Organic,2023-09-08
2202,36,Singapore,Mobile,Facebook Ads,2023-07-17
2203,51,Thailand,Desktop,Organic,2023-12-04
2204,51,Thailand,Mobile,Facebook Ads,2023-07-08
2205,43,Singapore,Mobile,Google Ads,2023-07-30
2206,44,UK,Tablet,Organic,2023-10-02
2207,31,Singapore,Mobile,Facebook Ads,2023-07-19
2208,60,UK,Mobile,Affiliate,2023-08-10
2209,37,Germany,Mobile,Affiliate,2023-10-22
2210,47,USA,Mobile,Organic,2023-12-17
2211,46,Thailand,Desktop,Affiliate,2023-03-15
2212,51,USA,Tablet,Referral,2023-05-07
2213,47,Germany,Mobile,Organic,2023-08-24
2214,59,UK,Desktop,Facebook Ads,2023-05-28
2215,57,Australia,Mobile,Referral,2023-07-20
2216,29,Germany,Tablet,Referral,2023-05-08
2217,42,India,Mobile,Affiliate,2023-08-23
2218,43,India,Mobile,Google Ads,2023-02-18
2219,35,India,Tablet,Facebook Ads,2023-03-22
2220,22,India,Tablet,Google Ads,2023-12-08
2221,44,Australia,Tablet,Organic,2023-09-10
2222,22,Australia,Mobile,Affiliate,2023-07-08
2223,44,UK,Mobile,Facebook Ads,2023-06-16
2224,50,Thailand,Desktop,Organic,2023-04-17
2225,58,India,Tablet,Referral,2023-02-07
2226,39,India,Desktop,Google Ads,2023-07-15
2227,20,Thailand,Desktop,Organic,2023-07-23
2228,26,USA,Tablet,Referral,2023-12-30
2229,47,Thailand,Mobile,Affiliate,2023-09-06
2230,33,India,Desktop,Google Ads,2023-12-03
2231,35,Australia,Mobile,Google Ads,2023-08-30
2232,56,Thailand,Mobile,Facebook Ads,2023-01-10
2233,52,India,Desktop,Google Ads,2023-03-05
2234,60,Australia,Mobile,Facebook Ads,2023-02-09
2235,46,USA,Mobile,Google Ads,2023-03-20
2236,20,India,Tablet,Google Ads,2024-01-01
2237,21,Australia,Tablet,Affiliate,2023-08-15
2238,60,India,Tablet,Organic,2023-11-25
2239,37,UK,Mobile,Affiliate,2023-07-19
2240,21,Australia,Desktop,Google Ads,2023-01-03
2241,41,Singapore,Mobile,Organic,2023-05-08
2242,44,Thailand,Mobile,Facebook Ads,2023-01-09
2243,60,Thailand,Mobile,Organic,2023-04-09
2244,28,India,Mobile,Organic,2023-12-07
2245,50,Thailand,Desktop,Facebook Ads,2023-08-01
2246,58,Singapore,Tablet,Google Ads,2023-10-15
2247,43,UK,Mobile,Google Ads,2023-10-05
2248,24,USA,Desktop,Google Ads,2023-04-20
2249,43,India,Desktop,Organic,2023-01-08
2250,31,UK,Mobile,Organic,2023-07-19
2251,35,India,Tablet,Facebook Ads,2023-12-03
2252,22,Singapore,Desktop,Facebook Ads,2023-01-23
2253,49,Thailand,Tablet,Affiliate,2023-11-03
2254,28,USA,Mobile,Affiliate,2023-10-19
2255,58,India,Desktop,Google Ads,2023-06-16
2256,29,India,Tablet,Facebook Ads,2023-06-20
2257,48,Thailand,Desktop,Organic,2023-12-08
2258,55,UK,Desktop,Affiliate,2023-11-08
2259,32,Germany,Tablet,Organic,2023-11-24
2260,19,Germany,Mobile,Facebook Ads,2023-04-30
2261,45,Australia,Mobile,Affiliate,2023-05-02
2262,21,Singapore,Desktop,Referral,2023-02-10
2263,30,Singapore,Desktop,Google Ads,2023-06-01
2264,20,Singapore,Tablet,Affiliate,2023-11-25
2265,39,Singapore,Desktop,Facebook Ads,2023-08-16
2266,20,Germany,Desktop,Facebook Ads,2023-11-26
2267,32,Australia,Tablet,Facebook Ads,2023-01-13
2268,33,Singapore,Tablet,Organic,2023-06-25
2269,33,Australia,Tablet,Google Ads,2023-12-07
2270,42,Germany,Desktop,Google Ads,2023-11-08
2271,58,Thailand,Mobile,Referral,2023-08-15
2272,30,Thailand,Tablet,Google Ads,2023-02-05
2273,26,Thailand,Mobile,Affiliate,2023-04-15
2274,31,Singapore,Tablet,Organic,2023-10-09
2275,47,USA,Mobile,Google Ads,2023-08-07
2276,45,Singapore,Tablet,Google Ads,2023-05-06
2277,36,Germany,Desktop,Google Ads,2023-06-05
2278,48,Thailand,Desktop,Referral,2023-05-20
2279,28,UK,Desktop,Referral,2023-07-13
2280,57,India,Desktop,Google Ads,2023-09-16
2281,19,Australia,Desktop,Referral,2023-09-04
2282,37,Germany,Tablet,Google Ads,2023-02-12
2283,29,USA,Desktop,Referral,2023-10-11
2284,47,USA,Desktop,Affiliate,2023-06-06
2285,48,Thailand,Desktop,Google Ads,2023-11-07
2286,30,Singapore,Mobile,Organic,2023-08-29
2287,50,India,Tablet,Facebook Ads,2023-01-07
2288,43,UK,Desktop,Facebook Ads,2023-09-09
2289,49,USA,Tablet,Affiliate,2023-07-16
2290,44,Thailand,Mobile,Referral,2023-02-06
2291,28,Singapore,Desktop,Facebook Ads,2023-10-17
2292,50,India,Desktop,Facebook Ads,2023-06-28
2293,21,India,Desktop,Referral,2023-12-23
2294,33,UK,Mobile,Facebook Ads,2023-05-07
2295,19,India,Tablet,Google Ads,2023-11-20
2296,56,UK,Tablet,Google Ads,2023-05-14
2297,33,Germany,Tablet,Google Ads,2023-05-11
2298,25,Australia,Mobile,Referral,2023-01-07
2299,55,Thailand,Tablet,Google Ads,2023-07-23
2300,28,Australia,Desktop,Facebook Ads,2023-08-05
2301,37,Germany,Tablet,Referral,2023-12-21
2302,37,India,Desktop,Organic,2023-10-28
2303,58,Germany,Desktop,Google Ads,2023-02-25
2304,31,India,Desktop,Facebook Ads,2023-05-18
2305,28,Australia,Desktop,Organic,2023-01-04
2306,22,Australia,Tablet,Referral,2023-02-19
2307,44,India,Desktop,Referral,2023-09-26
2308,29,USA,Mobile,Google Ads,2023-03-29
2309,49,Singapore,Tablet,Organic,2023-04-12
2310,54,Australia,Mobile,Google Ads,2023-08-19
2311,21,India,Mobile,Google Ads,2023-04-13
2312,44,UK,Tablet,Affiliate,2023-05-13
2313,58,Singapore,Mobile,Facebook Ads,2023-02-25
2314,42,Thailand,Desktop,Organic,2023-02-13
2315,19,Germany,Mobile,Referral,2023-06-25
2316,24,Thailand,Mobile,Facebook Ads,2023-09-06
2317,60,Germany,Mobile,Organic,2023-01-04
2318,51,Australia,Mobile,Referral,2023-04-19
2319,51,Australia,Desktop,Referral,2023-11-05
2320,39,Germany,Desktop,Facebook Ads,2023-08-31
2321,39,USA,Mobile,Facebook Ads,2023-07-09
2322,43,UK,Tablet,Organic,2023-12-07
2323,39,Australia,Mobile,Organic,2023-07-02
2324,43,India,Mobile,Organic,2023-08-22
2325,25,Australia,Tablet,Facebook Ads,2023-11-05
2326,33,USA,Desktop,Affiliate,2023-12-25
2327,60,Australia,Desktop,Affiliate,2023-12-18
2328,60,Singapore,Mobile,Facebook Ads,2023-07-31
2329,58,USA,Mobile,Facebook Ads,2023-01-09
2330,46,Singapore,Tablet,Referral,2023-12-14
2331,57,Australia,Mobile,Facebook Ads,2023-07-24
2332,48,India,Tablet,Organic,2023-08-08
2333,36,Germany,Mobile,Google Ads,2023-07-17
2334,54,Australia,Tablet,Affiliate,2023-09-24
2335,26,UK,Mobile,Facebook Ads,2023-01-17
2336,53,Australia,Desktop,Google Ads,2023-12-11
2337,25,UK,Tablet,Affiliate,2023-08-17
2338,33,Singapore,Mobile,Organic,2023-05-04
2339,45,India,Mobile,Google Ads,2023-02-24
2340,42,Australia,Desktop,Google Ads,2023-06-17
2341,60,UK,Tablet,Organic,2023-05-12
2342,26,Germany,Tablet,Referral,2023-12-07
2343,39,Australia,Mobile,Affiliate,2023-02-16
2344,22,India,Desktop,Referral,2023-11-04
2345,59,India,Tablet,Referral,2023-07-15
2346,32,USA,Mobile,Facebook Ads,2023-04-30
2347,25,Thailand,Desktop,Affiliate,2023-02-14
2348,25,Germany,Desktop,Google Ads,2023-04-07
2349,42,Germany,Tablet,Organic,2023-06-10
2350,21,Germany,Tablet,Google Ads,2023-06-09
2351,45,USA,Desktop,Google Ads,2023-07-18
2352,60,Germany,Tablet,Google Ads,2023-09-24
2353,43,Thailand,Tablet,Referral,2023-02-24
2354,27,Australia,Desktop,Google Ads,2023-06-11
2355,47,Singapore,Tablet,Facebook Ads,2023-09-13
2356,60,Australia,Tablet,Organic,2023-03-16
2357,38,USA,Tablet,Organic,2023-11-03
2358,54,UK,Tablet,Google Ads,2023-05-21
2359,36,India,Desktop,Organic,2023-09-11
2360,27,Australia,Tablet,Google Ads,2023-06-20
2361,21,Australia,Mobile,Referral,2023-04-26
2362,37,Australia,Tablet,Google Ads,2023-07-20
2363,53,UK,Desktop,Referral,2023-01-12
2364,48,USA,Desktop,Referral,2023-12-14
2365,51,India,Desktop,Facebook Ads,2023-02-06
2366,30,India,Tablet,Referral,2023-12-23
2367,26,USA,Tablet,Organic,2023-02-19
2368,37,UK,Tablet,Google Ads,2023-12-30
2369,26,UK,Tablet,Referral,2023-10-23
2370,27,Singapore,Mobile,Google Ads,2023-05-30
2371,18,USA,Tablet,Affiliate,2023-11-30
2372,27,UK,Desktop,Google Ads,2023-02-22
2373,24,USA,Desktop,Google Ads,2023-01-29
2374,25,Germany,Tablet,Facebook Ads,2023-01-27
2375,45,Singapore,Tablet,Referral,2023-10-31
2376,20,Thailand,Mobile,Referral,2023-05-06
2377,37,India,Tablet,Google Ads,2023-09-08
2378,42,Australia,Tablet,Organic,2023-12-01
2379,59,UK,Desktop,Referral,2023-08-26
2380,18,Thailand,Mobile,Organic,2023-07-08
2381,49,India,Tablet,Affiliate,2023-03-04
2382,19,Germany,Tablet,Affiliate,2023-04-26
2383,35,India,Tablet,Organic,2023-09-03
2384,29,UK,Desktop,Referral,2023-10-31
2385,54,Singapore,Mobile,Facebook Ads,2023-06-02
2386,52,Singapore,Desktop,Organic,2023-02-02
2387,53,Australia,Tablet,Affiliate,2023-07-21
2388,22,Germany,Tablet,Affiliate,2023-09-08
2389,59,Thailand,Mobile,Organic,2024-01-01
2390,56,India,Mobile,Organic,2023-04-03
2391,46,Australia,Desktop,Organic,2023-10-12
2392,26,Germany,Mobile,Google Ads,2023-01-21
2393,53,USA,Mobile,Organic,2023-02-14
2394,50,USA,Desktop,Affiliate,2023-03-05
2395,45,India,Mobile,Google Ads,2023-03-29
2396,20,Germany,Desktop,Affiliate,2023-06-03
2397,26,Germany,Desktop,Facebook Ads,2023-08-16
2398,40,Germany,Tablet,Affiliate,2023-09-25
2399,24,India,Mobile,Google Ads,2023-04-18
2400,30,Singapore,Desktop,Google Ads,2023-01-19
2401,56,Germany,Mobile,Affiliate,2023-03-10
2402,35,Singapore,Tablet,Affiliate,2023-07-03
2403,22,Germany,Desktop,Facebook Ads,2023-08-05
2404,59,Singapore,Desktop,Referral,2023-07-15
2405,34,India,Desktop,Google Ads,2023-02-12
2406,31,Thailand,Tablet,Facebook Ads,2023-10-02
2407,59,Singapore,Tablet,Facebook Ads,2023-11-21
2408,60,India,Tablet,Affiliate,2023-10-16
2409,44,Australia,Mobile,Facebook Ads,2023-03-25
2410,42,Thailand,Tablet,Google Ads,2023-08-11
2411,35,Thailand,Tablet,Organic,2023-02-09
2412,53,UK,Mobile,Facebook Ads,2023-12-17
2413,23,USA,Desktop,Facebook Ads,2023-11-24
2414,32,USA,Mobile,Organic,2023-03-16
2415,32,UK,Mobile,Organic,2023-07-13
2416,51,India,Desktop,Affiliate,2023-03-31
2417,24,Germany,Desktop,Affiliate,2023-09-08
2418,53,USA,Tablet,Organic,2023-05-25
2419,28,USA,Desktop,Google Ads,2023-01-25
2420,52,Germany,Tablet,Referral,2023-06-26
2421,55,Singapore,Desktop,Organic,2023-09-02
2422,50,India,Mobile,Google Ads,2023-12-18
2423,42,Germany,Tablet,Facebook Ads,2023-03-15
2424,58,USA,Tablet,Google Ads,2023-01-28
2425,56,UK,Tablet,Referral,2023-12-14
2426,46,USA,Desktop,Affiliate,2023-04-04
2427,35,UK,Tablet,Google Ads,2023-05-27
2428,58,Australia,Mobile,Facebook Ads,2023-06-06
2429,38,Australia,Mobile,Organic,2023-07-28
2430,33,Thailand,Mobile,Affiliate,2023-02-09
2431,23,India,Desktop,Affiliate,2023-01-30
2432,18,UK,Tablet,Affiliate,2023-09-10
2433,48,UK,Tablet,Affiliate,2023-03-11
2434,25,UK,Mobile,Affiliate,2023-12-24
2435,18,India,Desktop,Affiliate,2023-04-08
2436,33,India,Tablet,Affiliate,2023-06-26
2437,56,Thailand,Tablet,Referral,2023-12-17
2438,51,Singapore,Mobile,Organic,2023-03-28
2439,26,Germany,Desktop,Organic,2023-07-07
2440,49,UK,Mobile,Facebook Ads,2023-08-05
2441,39,India,Mobile,Affiliate,2023-02-27
2442,36,USA,Desktop,Facebook Ads,2023-03-02
2443,31,Thailand,Tablet,Affiliate,2023-05-16
2444,31,USA,Tablet,Affiliate,2023-07-21
2445,47,Germany,Desktop,Organic,2023-01-19
2446,18,Germany,Desktop,Facebook Ads,2023-07-02
2447,40,Thailand,Mobile,Facebook Ads,2023-06-02
2448,43,USA,Mobile,Organic,2023-04-06
2449,49,Singapore,Mobile,Affiliate,2023-08-09
2450,27,UK,Mobile,Referral,2023-09-21
2451,27,Australia,Tablet,Facebook Ads,2023-01-04
2452,48,UK,Desktop,Facebook Ads,2023-04-26
2453,45,Singapore,Tablet,Facebook Ads,2023-07-06
2454,46,India,Desktop,Google Ads,2023-02-25
2455,40,India,Desktop,Organic,2023-03-13
2456,30,Thailand,Mobile,Facebook Ads,2023-07-03
2457,26,UK,Desktop,Facebook Ads,2023-01-21
2458,28,India,Mobile,Referral,2023-01-17
2459,35,Thailand,Desktop,Referral,2023-12-07
2460,49,Australia,Tablet,Google Ads,2023-10-09
2461,43,Germany,Tablet,Referral,2023-06-16
2462,25,Thailand,Mobile,Google Ads,2023-03-09
2463,40,Germany,Mobile,Google Ads,2023-03-21
2464,39,UK,Tablet,Organic,2023-01-27
2465,48,USA,Desktop,Referral,2023-08-11
2466,45,Singapore,Tablet,Google Ads,2023-02-12
2467,29,Singapore,Desktop,Organic,2023-09-19
2468,33,India,Desktop,Google Ads,2023-05-15
2469,24,India,Tablet,Affiliate,2023-08-31
2470,29,Singapore,Tablet,Google Ads,2023-11-09
2471,25,Singapore,Desktop,Organic,2023-04-28
2472,30,Singapore,Desktop,Organic,2023-05-21
2473,30,Thailand,Mobile,Referral,2023-11-12
2474,51,USA,Tablet,Google Ads,2023-07-28
2475,39,UK,Desktop,Organic,2023-04-24
2476,45,India,Mobile,Facebook Ads,2023-09-19
2477,35,USA,Desktop,Facebook Ads,2023-02-26
2478,44,Singapore,Desktop,Organic,2023-12-31
2479,20,Thailand,Mobile,Facebook Ads,2023-04-04
2480,36,UK,Desktop,Affiliate,2023-04-19
2481,45,Singapore,Desktop,Referral,2023-02-21
2482,39,USA,Mobile,Organic,2023-07-06
2483,18,India,Tablet,Google Ads,2023-12-09
2484,41,India,Desktop,Affiliate,2023-06-19
2485,56,USA,Mobile,Facebook Ads,2023-09-28
2486,55,UK,Mobile,Organic,2023-04-18
2487,58,India,Tablet,Organic,2023-03-08
2488,55,India,Mobile,Google Ads,2023-01-22
2489,46,Thailand,Mobile,Affiliate,2023-12-27
2490,39,USA,Tablet,Referral,2023-11-13
2491,52,India,Mobile,Organic,2023-04-14
2492,30,UK,Tablet,Facebook Ads,2023-03-07
2493,40,USA,Desktop,Organic,2023-10-14
2494,22,UK,Desktop,Affiliate,2023-08-12
2495,19,Singapore,Tablet,Facebook Ads,2023-09-15
2496,26,USA,Mobile,Affiliate,2023-12-23
2497,30,India,Desktop,Referral,2023-02-01
2498,52,Australia,Tablet,Organic,2023-12-17
2499,46,Australia,Tablet,Referral,2023-03-26
2500,42,UK,Tablet,Facebook Ads,2023-10-15
2501,29,Thailand,Mobile,Affiliate,2023-04-16
2502,55,India,Mobile,Affiliate,2023-04-22
2503,50,India,Tablet,Affiliate,2023-08-22
2504,37,Australia,Mobile,Facebook Ads,2023-05-13
2505,35,Germany,Mobile,Google Ads,2023-12-29
2506,20,Germany,Mobile,Facebook Ads,2023-04-25
2507,58,Singapore,Desktop,Google Ads,2023-01-21
2508,21,India,Mobile,Google Ads,2023-05-19
2509,25,Thailand,Tablet,Facebook Ads,2023-10-01
2510,56,USA,Desktop,Organic,2023-11-20
2511,53,USA,Tablet,Google Ads,2023-12-28
2512,57,USA,Desktop,Organic,2023-07-29
2513,18,Australia,Desktop,Google Ads,2023-11-17
2514,29,USA,Mobile,Affiliate,2023-05-24
2515,55,Thailand,Tablet,Referral,2023-12-03
2516,34,Australia,Tablet,Affiliate,2023-12-01
2517,31,Australia,Desktop,Google Ads,2023-10-10
2518,35,Singapore,Tablet,Referral,2023-06-16
2519,46,Singapore,Tablet,Referral,2023-03-21
2520,27,UK,Mobile,Referral,2023-07-08
2521,47,Singapore,Mobile,Google Ads,2023-04-03
2522,49,India,Mobile,Facebook Ads,2023-10-19
2523,37,Singapore,Mobile,Referral,2023-01-11
2524,56,Singapore,Mobile,Google Ads,2023-12-18
2525,45,Singapore,Desktop,Referral,2023-02-06
2526,51,Singapore,Tablet,Organic,2023-02-21
2527,24,UK,Desktop,Organic,2023-11-05
2528,18,Australia,Tablet,Organic,2023-02-26
2529,33,Australia,Mobile,Facebook Ads,2023-03-09
2530,58,Germany,Mobile,Organic,2023-03-15
2531,52,India,Desktop,Organic,2023-02-24
2532,26,UK,Tablet,Referral,2023-04-14
2533,37,USA,Desktop,Google Ads,2023-03-25
2534,21,Germany,Tablet,Facebook Ads,2023-05-05
2535,52,Thailand,Mobile,Organic,2023-11-18
2536,52,USA,Mobile,Affiliate,2023-02-22
2537,27,Thailand,Mobile,Organic,2023-08-01
2538,45,UK,Mobile,Facebook Ads,2023-04-27
2539,36,Singapore,Tablet,Referral,2023-12-02
2540,25,UK,Mobile,Organic,2023-12-18
2541,24,USA,Desktop,Organic,2023-04-25
2542,39,Thailand,Desktop,Organic,2023-11-12
2543,56,Singapore,Mobile,Referral,2023-01-23
2544,39,Germany,Mobile,Referral,2023-09-29
2545,60,India,Desktop,Affiliate,2023-03-18
2546,40,Thailand,Desktop,Referral,2023-05-27
2547,41,USA,Tablet,Organic,2023-12-05
2548,27,Australia,Tablet,Google Ads,2023-01-02
2549,27,UK,Desktop,Referral,2023-06-13
2550,25,Germany,Desktop,Facebook Ads,2023-02-04
2551,23,USA,Mobile,Google Ads,2023-03-16
2552,40,USA,Desktop,Referral,2023-07-17
2553,44,Germany,Tablet,Facebook Ads,2023-09-04
2554,59,Singapore,Desktop,Referral,2023-03-12
2555,49,Germany,Tablet,Referral,2023-10-09
2556,52,Australia,Mobile,Referral,2023-09-30
2557,55,India,Desktop,Affiliate,2023-02-12
2558,32,India,Mobile,Google Ads,2023-10-23
2559,18,Singapore,Mobile,Facebook Ads,2023-07-05
2560,48,Singapore,Mobile,Organic,2023-10-13
2561,41,Australia,Mobile,Facebook Ads,2023-06-28
2562,27,Australia,Tablet,Referral,2023-08-24
2563,31,Australia,Mobile,Organic,2023-05-05
2564,25,India,Tablet,Google Ads,2023-03-12
2565,19,India,Desktop,Facebook Ads,2023-07-13
2566,24,India,Tablet,Organic,2023-01-28
2567,56,Australia,Mobile,Organic,2023-09-02
2568,41,Singapore,Mobile,Google Ads,2023-03-17
2569,18,Germany,Desktop,Google Ads,2023-02-09
2570,48,India,Mobile,Affiliate,2023-04-04
2571,37,UK,Desktop,Facebook Ads,2023-12-24
2572,59,India,Mobile,Facebook Ads,2023-08-16
2573,27,Thailand,Tablet,Organic,2023-02-26
2574,29,Germany,Mobile,Organic,2023-11-06
2575,45,India,Desktop,Affiliate,2023-07-22
2576,34,Germany,Tablet,Facebook Ads,2023-12-31
2577,32,UK,Mobile,Facebook Ads,2023-12-30
2578,51,UK,Mobile,Google Ads,2023-02-17
2579,57,Thailand,Mobile,Referral,2023-07-25
2580,53,Germany,Mobile,Referral,2023-04-05
2581,38,India,Tablet,Referral,2023-09-02
2582,28,Thailand,Desktop,Referral,2023-07-14
2583,35,Thailand,Mobile,Organic,2023-04-10
2584,56,Australia,Desktop,Organic,2023-07-05
2585,36,Singapore,Tablet,Organic,2023-05-03
2586,31,Germany,Mobile,Facebook Ads,2023-02-03
2587,53,Singapore,Tablet,Organic,2023-04-07
2588,35,Thailand,Tablet,Affiliate,2023-05-04
2589,54,Australia,Desktop,Organic,2023-01-23
2590,38,Thailand,Desktop,Organic,2023-01-25
2591,36,UK,Tablet,Google Ads,2023-07-02
2592,43,India,Desktop,Google Ads,2023-06-11
2593,24,USA,Desktop,Affiliate,2023-12-26
2594,50,Australia,Mobile,Organic,2023-02-21
2595,42,UK,Tablet,Organic,2023-10-28
2596,28,Singapore,Tablet,Referral,2023-05-29
2597,58,Thailand,Tablet,Google Ads,2023-02-10
2598,59,Singapore,Tablet,Google Ads,2023-04-21
2599,51,India,Tablet,Affiliate,2023-09-14
2600,46,Australia,Mobile,Facebook Ads,2023-06-24
2601,41,Germany,Desktop,Organic,2023-05-29
2602,42,Singapore,Mobile,Affiliate,2023-12-31
2603,22,Singapore,Tablet,Referral,2023-11-07
2604,18,Singapore,Desktop,Affiliate,2023-02-19
2605,49,Thailand,Desktop,Facebook Ads,2023-02-14
2606,36,Singapore,Mobile,Facebook Ads,2023-03-28
2607,41,USA,Mobile,Organic,2023-10-23
2608,47,USA,Desktop,Facebook Ads,2023-04-02
2609,59,Singapore,Mobile,Affiliate,2023-08-15
2610,20,USA,Desktop,Referral,2023-09-07
2611,57,India,Mobile,Referral,2023-07-29
2612,50,Australia,Tablet,Facebook Ads,2023-07-07
2613,23,India,Desktop,Affiliate,2023-07-11
2614,34,India,Mobile,Affiliate,2023-08-19
2615,21,India,Mobile,Affiliate,2023-11-26
2616,27,Australia,Mobile,Facebook Ads,2023-01-05
2617,28,Germany,Desktop,Organic,2023-07-12
2618,42,Australia,Desktop,Organic,2023-04-25
2619,47,UK,Tablet,Affiliate,2023-06-28
2620,24,Thailand,Mobile,Organic,2023-08-27
2621,45,Singapore,Desktop,Facebook Ads,2023-07-23
2622,38,USA,Tablet,Referral,2023-02-03
2623,48,Thailand,Desktop,Referral,2023-04-19
2624,52,Singapore,Desktop,Google Ads,2023-01-20
2625,31,USA,Tablet,Organic,2023-11-24
2626,42,Thailand,Desktop,Referral,2023-11-04
2627,31,Thailand,Mobile,Organic,2023-08-31
2628,45,USA,Desktop,Google Ads,2023-12-17
2629,27,Thailand,Desktop,Referral,2023-02-12
2630,37,Australia,Tablet,Referral,2023-02-11
2631,51,Singapore,Tablet,Facebook Ads,2023-08-03
2632,21,Thailand,Desktop,Facebook Ads,2023-04-05
2633,28,Singapore,Desktop,Referral,2023-06-02
2634,48,Germany,Tablet,Google Ads,2023-09-04
2635,45,USA,Tablet,Affiliate,2023-12-23
2636,18,Germany,Tablet,Google Ads,2023-07-19
2637,60,Germany,Tablet,Google Ads,2023-02-09
2638,60,Australia,Tablet,Facebook Ads,2023-06-15
2639,27,UK,Mobile,Referral,2023-01-08
2640,25,Australia,Tablet,Referral,2023-06-12
2641,51,India,Mobile,Referral,2023-05-15
2642,58,UK,Tablet,Affiliate,2023-03-06
2643,20,Singapore,Tablet,Google Ads,2023-02-19
2644,52,Australia,Mobile,Affiliate,2023-08-04
2645,31,USA,Mobile,Google Ads,2023-07-13
2646,54,Thailand,Desktop,Facebook Ads,2023-12-14
2647,37,USA,Tablet,Organic,2023-01-09
2648,49,India,Desktop,Referral,2023-12-25
2649,40,USA,Tablet,Referral,2023-07-30
2650,39,Thailand,Mobile,Referral,2023-09-25
2651,41,Singapore,Tablet,Affiliate,2023-08-08
2652,52,UK,Desktop,Facebook Ads,2023-03-25
2653,45,India,Desktop,Affiliate,2023-12-04
2654,23,Australia,Mobile,Organic,2023-02-20
2655,19,Germany,Desktop,Organic,2023-11-29
2656,57,Germany,Mobile,Referral,2023-09-12
2657,55,Australia,Mobile,Facebook Ads,2023-09-15
2658,31,Singapore,Desktop,Affiliate,2023-08-04
2659,25,Singapore,Desktop,Organic,2023-07-15
2660,47,UK,Tablet,Referral,2023-06-29
2661,41,Australia,Mobile,Affiliate,2023-01-04
2662,35,India,Desktop,Facebook Ads,2023-05-26
2663,33,Thailand,Desktop,Organic,2023-08-01
2664,19,Singapore,Desktop,Affiliate,2023-01-08
2665,38,USA,Mobile,Affiliate,2023-11-04
2666,33,Germany,Desktop,Google Ads,2023-08-09
2667,59,UK,Mobile,Affiliate,2023-11-12
2668,26,India,Desktop,Google Ads,2023-08-08
2669,38,Germany,Mobile,Referral,2023-07-26
2670,24,India,Mobile,Affiliate,2023-04-29
2671,58,Germany,Desktop,Facebook Ads,2023-03-02
2672,28,USA,Mobile,Organic,2023-10-11
2673,19,UK,Mobile,Affiliate,2023-02-17
2674,19,Germany,Tablet,Affiliate,2023-03-20
2675,54,UK,Mobile,Google Ads,2023-02-10
2676,58,India,Desktop,Google Ads,2023-08-21
2677,59,Singapore,Desktop,Google Ads,2023-05-03
2678,33,India,Desktop,Facebook Ads,2023-10-02
2679,21,USA,Mobile,Google Ads,2023-12-04
2680,19,India,Tablet,Organic,2023-11-18
2681,47,Germany,Mobile,Organic,2023-02-26
2682,36,USA,Mobile,Organic,2023-03-14
2683,49,Australia,Desktop,Google Ads,2023-02-09
2684,24,UK,Mobile,Referral,2023-07-20
2685,49,India,Mobile,Google Ads,2023-02-07
2686,44,UK,Desktop,Referral,2023-12-18
2687,29,USA,Mobile,Google Ads,2023-03-24
2688,54,India,Tablet,Organic,2023-12-04
2689,39,USA,Desktop,Affiliate,2023-03-02
2690,52,Thailand,Mobile,Affiliate,2023-11-04
2691,25,Singapore,Tablet,Organic,2023-05-11
2692,19,Germany,Tablet,Google Ads,2023-10-02
2693,41,Thailand,Mobile,Organic,2023-04-21
2694,26,Singapore,Mobile,Google Ads,2023-06-17
